index,R_C,R_WS,a_WS,V_so
87,2.4576848818400707,2.0080488520431827,0.4359606645312599,7.91577556865433
88,2.1767152750913854,2.2882123693320513,0.8245129993396703,2.803574448968252
89,2.7766950222749758,2.7920946399533664,0.40616976068251964,2.3483704547227826
90,2.056556500839987,2.225891323799411,0.458267867454028,7.978527809383641
91,2.867064453101108,2.5435727164836774,0.6972735126980432,5.1986945454090225
92,2.199866483985237,2.4274570015592865,0.7934966379436644,5.3061126219510335
93,2.3961812287980973,2.2709281544869087,0.5556524207703684,5.387815195009074
94,2.8843073232938305,2.7572195561485797,0.7446374870391941,7.265735842552717
95,2.3346586823198137,2.457286171795432,0.5154920526572736,2.561232144940492
96,2.009087676517852,2.688712145846649,0.8803492588628972,3.769021595892216
97,2.074849634137116,2.1587949874138226,0.8869638119196313,3.2078647386114216
98,2.166822623802343,2.4032341487885502,0.850965645846304,3.5190297550720855
99,2.5029034102422862,2.4836779563700726,0.8449685236134836,2.999830406203179
100,2.7141558943963404,2.328674169075139,0.6259466541335026,2.0847604152988146
101,2.4226834137840867,2.92850801235677,0.4555303546425343,4.640872457422192
102,2.672785685427548,2.0951469235254616,0.48582577491258416,6.252694516311952
103,2.7246311923607225,2.524097009590095,0.5259829695590608,5.039591908927852
104,2.7033995752729174,2.9814777557547396,0.5664676203407664,6.514001881958317
105,2.0958368564492127,2.8598152134942834,0.8028069605778574,2.838870970325115
106,2.825480474752177,2.722949226454784,0.8974312096290422,6.479066717393472
107,2.6249580474977194,2.6403831823315156,0.7671910592456713,7.718392212400623
108,2.694447158179434,2.702026964455102,0.6661448032166052,6.283274975985955
109,2.1279547624223434,2.9326600290847904,0.569818384267741,4.574419321450069
110,2.2002228213650006,2.8509561427070564,0.46687772265295874,2.5078457290429617
111,2.5277238333105934,2.6904224420164637,0.893664248816533,4.382798336329612
112,2.6226532018208055,2.2153526034467803,0.5521222371690832,2.419699706185474
113,2.9729531697517557,2.413435836391942,0.8224277591123913,2.5853264751314478
114,2.8719054627329417,2.404867551890208,0.5397505820636586,2.119121114361741
115,2.287135661838394,2.3738699944648363,0.6066674505838766,6.070066675208757
116,2.303541805891378,2.5040429567068023,0.7549360772342351,4.529494135095503
117,2.418829784195804,2.8165684933842208,0.7923095777964879,2.57430488101409
118,2.0517298989804345,2.2690095852918937,0.8612218943418174,3.223897426986002
119,2.453435820623689,2.5586654830713695,0.6535505621016273,5.751854617216387
120,2.20808846190572,2.1237905390989735,0.7230461744139911,7.143896942834901
121,2.508799508795187,2.438244883057255,0.5615861504335389,2.4739519075740537
122,2.130461262590285,2.449587990445225,0.6143381421132873,4.472945686244694
123,2.7871209846896186,2.9735472373564544,0.6305541115041517,4.9293504694223245
124,2.8490993209246276,2.6184385101913956,0.8941731723462257,6.853767107683538
125,2.988774649567916,2.3419115148963625,0.5093007216298159,7.3946930618451665
126,2.642059800585275,2.4089908790420402,0.5017191658890545,7.81399581675119
127,2.489340212002202,2.3942469301039733,0.8405078670376511,2.873429868680611
128,2.109438104494057,2.701574194119477,0.8133131340350108,5.523073523906705
129,2.8287182599409864,2.2165386413250188,0.7096064058072074,7.486432022702463
130,2.0897324475353924,2.1615080565894824,0.6360647877351902,3.1998172057493317
131,2.060722544067496,2.5507586668264466,0.5894106763463758,5.063447681795284
132,2.232542528664831,2.580542449481496,0.4831022401223016,7.558759357737857
133,2.1819894281957284,2.754239323440167,0.4823850888671666,3.2596298116945244
134,2.4413751305073674,2.911937053695114,0.5953666517589269,4.093532129080766
135,2.6788176409570923,2.4534235198906855,0.5884225681529359,4.5053839759571
136,2.9052668987734696,2.7622398267365957,0.7725586728747211,6.4446796859195175
137,2.3013065561483974,2.2982109794524415,0.6675665897248655,2.733614892459042
138,2.669279648817441,2.6819500890412105,0.8234808277100785,4.894665802513879
139,2.1007968153366496,2.7392463239691103,0.48628224296981204,6.744897278397538
140,2.8512211445654625,2.720349710793607,0.6443350897411673,2.856597641792788
141,2.27198640690364,2.4238385285817605,0.4314845752186215,3.7538146576090603
142,2.1896996538836087,2.8097777707758116,0.8753695600936104,2.023801145476015
143,2.8643743920549722,2.714241968271385,0.7816961701917846,3.3211903196623984
144,2.283620928731177,2.072673738150429,0.410903102476677,6.583634492751715
145,2.3086251014345454,2.2296837642627247,0.8923955703503437,5.504757464417223
146,2.998413916965117,2.7199650382093203,0.5142008989262484,4.972189643529401
147,2.0277757517702657,2.511242882078827,0.41943722140355105,5.345415917997553
148,2.2910591429938467,2.5382505653369694,0.6719113060754869,5.1788452965176
149,2.4491480443014213,2.6822741038867517,0.832801540800671,5.670993338137773
150,2.947492185521716,2.049597280309312,0.7713815503555701,5.397526855569496
151,2.7134804779804305,2.0819071046883164,0.4658688088694007,4.722523978509264
152,2.5668868553283573,2.7968089952641746,0.7773248560989492,4.356263729829983
153,2.3983952931425296,2.671345757600526,0.5312134349741711,4.790012358618135
154,2.02825248733865,2.7597519952545713,0.6029305299802133,6.157699912989934
155,2.5317971432436313,2.8668976102084383,0.46961862057727266,5.090744275984717
156,2.8792995872521936,2.4541066818226733,0.5919271313715411,7.51325088008249
157,2.9784206233944213,2.3164752516046216,0.6201595641686061,7.246719283500168
158,2.2636342276886983,2.826135107769793,0.43893688242359774,4.689946583089605
159,2.5870290358144743,2.0105147702458703,0.47694370433380817,3.963830751408386
160,2.7914913424317143,2.8869098301113514,0.4375809578663172,3.464978375572202
161,2.3552545032449648,2.86446560521693,0.4615120384346275,2.2144444875996867
162,2.781807421969658,2.002694305183699,0.7271903517890892,4.163160292862921
163,2.6446238020501114,2.9794879277954633,0.6845699077668257,4.844817237138358
164,2.9382053838664905,2.118798694012101,0.6461040439105176,5.991535591700178
165,2.994938060992493,2.9533283867271645,0.553741224903207,4.233233533494169
166,2.5345087509598363,2.7349946134531584,0.7634937217167728,7.933934204035616
167,2.4148457536201575,2.0674073377480195,0.8000749176518887,4.120016399719933
168,2.4092717771187786,2.523064304993129,0.7969532746871384,4.495252335372528
169,2.8773223926900267,2.1439533649838327,0.6082881586507046,7.120621252099436
170,2.8862941210016495,2.9482233259038217,0.8376985266657675,4.409423781206671
171,2.35353157674908,2.1785734352979467,0.4201884915203168,3.1707875306816407
172,2.561025774917468,2.660129854028656,0.4073731620861783,3.611352144999663
173,2.134313199560113,2.644724717059197,0.5472239119378659,2.035477521900904
174,2.1594716395512332,2.2408502587339383,0.593590263894197,4.001954412886899
175,2.8608796515668353,2.916919847595734,0.5729180033138083,5.106647265162996
176,2.3860468246226203,2.339316686121178,0.6341699223964709,3.140284066773271
177,2.596083645267858,2.396427652304076,0.7116755713683975,6.640225314709739
178,2.8407546382266986,2.65499309640161,0.5784331302952704,2.9499230990080667
179,2.542422978834634,2.602123357201983,0.5432087412341601,3.181498127918496
180,2.5018386144282485,2.314204245163013,0.7286423542541509,5.953063053736442
181,2.3609619305253897,2.8911497530947283,0.4571023471611409,5.11185032025173
182,2.616641033718158,2.8984674658697656,0.6855304585121733,7.85486439976005
183,2.9593080213072116,2.6289433617770714,0.8818030671159772,4.1968279229627194
184,2.592200930144851,2.3448510611019633,0.6811167280157305,3.9901413731457724
185,2.598935839961724,2.508053398410113,0.8494785914829477,7.798546931399765
186,2.9873417111371108,2.063796725260779,0.7249238852091575,4.1010536660679975
187,2.2601573037967553,2.1643335909581594,0.516900093028624,2.5418139280065923
188,2.5055503757811266,2.3538858307069774,0.898236706000235,3.4074458878386755
189,2.1109916232728536,2.3673215232210563,0.7144215323837119,7.46366243015304
190,2.8758762828751996,2.166202778816463,0.8760988346896802,5.572061328089058
191,2.7401320686282493,2.480809030560314,0.8588966549118546,3.968579319634196
192,2.578268069563822,2.3331982919092518,0.6424220302758845,5.650527795433996
193,2.0329848429567163,2.9213678793758318,0.4365244886438611,5.259627751812115
194,2.546122144383556,2.990116974149154,0.8074110780014022,5.138893321011015
195,2.288174979819739,2.983744232574688,0.6653752166991382,6.41963030287786
196,2.427074737774289,2.6004259870567927,0.8280517156150893,3.895500515977926
197,2.52122802004157,2.579467880951749,0.5495114451195137,6.872584610738922
198,2.9840171979803722,2.515933365846367,0.7355383361352886,2.920965679155852
199,2.683946562410001,2.0570671318854052,0.4261993210390464,3.882659117808134
200,2.637904766458226,2.2733480111003743,0.6044367265733531,2.5885472278217208
201,2.5531715037642715,2.321539283293844,0.6487759167025824,6.737359024026328
202,2.3074912760555444,2.2504900832491312,0.7650855010863002,4.066169428643798
203,2.796722184232728,2.824609624818947,0.7254105074548732,3.9430794263709044
204,2.259843362185394,2.7377989176908173,0.7041458151057611,5.423801820787649
205,2.6747002948491563,2.4953732096448613,0.6879133511511168,3.665453093533572
206,2.8123268479510095,2.833901216725877,0.5463963215495788,6.970953941781237
207,2.0623519611808585,2.441266291532762,0.5562382032149883,2.002695927618355
208,2.7665514738594377,2.9850010861504055,0.8959619301762468,2.403559081129082
209,2.90301261000745,2.7523983426364453,0.8482017923550957,4.9882119264871125
210,2.234128733299162,2.989850596897397,0.7378831191873174,6.110102923703474
211,2.951807939009577,2.1985761963591814,0.42167746373794485,6.836434219059532
212,2.783376570527259,2.0255422055942125,0.6311275908378208,5.417561793928106
213,2.491226277378744,2.195426812371521,0.8420170195389356,3.3614979298583982
214,2.3834239819978684,2.1400674395091053,0.4569039033465088,7.213803451918084
215,2.480152343310672,2.6062521264654066,0.5058451065207212,7.595674953116763
216,2.814344059702801,2.7782581210555763,0.4708140009975832,2.6341864390977783
217,2.5841976473115444,2.6644392358416975,0.6236762246028913,2.4216729938715638
218,2.7007064550920585,2.648858878720386,0.603688945162185,3.747204455422142
219,2.4056598566037852,2.8698665100982623,0.4907068363311507,7.410528490912963
220,2.236530708335928,2.046922132617195,0.7558483673793966,6.098047305405148
221,2.914301127981407,2.8020982486043726,0.7003125702732913,4.138807070562968
222,2.726456825414377,2.597602530440034,0.8901509671799083,6.5706801989958405
223,2.096657755649113,2.96834039827069,0.7426733890729098,7.027053915401872
224,2.3880083471719002,2.684678428474659,0.6643717102518911,5.98261710873337
225,2.4122879354495947,2.432024470532503,0.46802362998026503,7.481111407036082
226,2.918757841842356,2.4878231163016675,0.6092940937535476,2.520872207408058
227,2.0425852383956125,2.5618111248448554,0.8082890399683006,3.9549496544825145
228,2.230300614768231,2.727103468691277,0.8536415059192353,3.7036062565699175
229,2.7223153270178146,2.462162612301201,0.5605442157863872,3.3100033354810905
230,2.274846944914484,2.622479075876798,0.7687105913550409,6.953740164325011
231,2.811355375678379,2.8312629774285965,0.5298693574076706,7.902742528740357
232,2.5128650001708,2.4649028945769316,0.7843009589159324,6.398108846323449
233,2.0225090837023467,2.1760945503064413,0.5001685048972374,5.370987105216818
234,2.892141864637587,2.0980308917626846,0.5631692784503392,3.6711200888674447
235,2.720736670686481,2.3689297386542694,0.607079702646651,7.728873599456454
236,2.8170101073819755,2.286922739514297,0.8042042092214661,4.266468858481245
237,2.1214124362555937,2.282723111876934,0.8635599243025928,6.087101418666284
238,2.765785453648278,2.77020339908389,0.49252458410816635,3.3721869662619124
239,2.967952344016452,2.346076236750183,0.5650061362959001,3.5660825788536528
240,2.3740244048275674,2.5000049345393824,0.7946425198820415,6.428743742349159
241,2.2852964294769595,2.930583614332603,0.899506867730866,5.382783463829609
242,2.3273792276601033,2.054197613641744,0.6922849021766696,3.64740995072541
243,2.243258322444195,2.2209970213725887,0.4046014851110487,4.921168183113916
244,2.540238859069809,2.7449169498829025,0.42517439744161045,6.268756679884587
245,2.3154844999911695,2.9371388538850933,0.48864679504455755,3.0241583862201917
246,2.3794657776701635,2.9753634627783185,0.757272002489125,4.566944606387293
247,2.318549360870577,2.296582349099581,0.7195826488627298,7.585569078968341
248,2.487236649220022,2.5368300893949223,0.7036822102699711,3.59110507775784
249,2.3282050717076364,2.3823709668826303,0.42410959016422695,3.123116104934006
250,2.2775027278381446,2.5449595093924535,0.7011150912141186,4.148847349024484
251,2.6921513368160452,2.7752002204373665,0.5454508011188498,2.6061090194616146
252,2.8344312136632928,2.151334045251796,0.7660862665516388,2.808414354961776
253,2.793415378797266,2.1268943271112697,0.5583536299132505,5.217217334274773
254,2.0798658218403854,2.938750187552184,0.8348161547916765,7.95247981786589
255,2.1291712557809745,2.22655666477881,0.6377004599498023,5.793236697168728
256,2.6318634412574786,2.3746398512358184,0.44357931360134534,4.834669178720407
257,2.635452498849977,2.6262661191040513,0.5674952547828156,7.688943005501348
258,2.7097733783833275,2.829024306796401,0.5188745254043794,3.72028792165932
259,2.7847345143101485,2.414397367499659,0.5627937264116711,4.743739858783411
260,2.246355346853861,2.746719963021441,0.7053068107684242,3.859483021810708
261,2.9109321159772152,2.9665324801928934,0.5376110995131066,6.939016981507866
262,2.2545426386533745,2.7645006648937263,0.8697435146910943,2.7052724093982787
263,2.1495551801440813,2.7490625642822875,0.8114708861214126,7.064234992859203
264,2.591439500685806,2.3870285040407233,0.6419734339934086,5.678964853876814
265,2.6988040296038776,2.807000090839881,0.879711863253849,7.163201966930523
266,2.1524462651472214,2.1488111215359336,0.7874350737181559,5.033106672725214
267,2.2384642363024225,2.1006298195105924,0.8718667878693633,6.531435399361898
268,2.881940186032825,2.913903295547988,0.8141106323276956,6.500605477571111
269,2.901259957424002,2.0840855398854754,0.7983674721343106,7.125347686630079
270,2.3622291155176285,2.5753853002472766,0.7405587651356398,5.831129652911384
271,2.9124881446512996,2.263254643968021,0.512229909876922,5.841272786317572
272,2.916396254061703,2.7772235094388855,0.43306241434664744,7.608098923246342
273,2.9342480340606247,2.2013532557358038,0.8518065073143973,4.055622731618302
274,2.3736350430862188,2.019568868108462,0.8050074194993723,2.9340952227834016
275,2.961619900582813,2.330830411013242,0.7106795275375712,2.4508600619254706
276,2.225575276291561,2.7958033054191183,0.8680377315641623,7.17701220640143
277,2.1516916057672386,2.4711291474095796,0.4276078024562866,4.244733590367501
278,2.895284633161115,2.608499745799817,0.5876466825514792,3.302032840483254
279,2.8578834422246016,2.4341801905532634,0.7299034456384983,4.518467780557043
280,2.4963885510433848,2.2762085327348816,0.6774889534934412,5.2114705587314765
281,2.1453964906834577,2.038870797800302,0.7646912312349085,6.695139002771119
282,2.325851855034145,2.3132260372253493,0.5862725007509373,4.889918077906883
283,2.1460459143812205,2.6961750426616513,0.4290128448461156,5.872112621217334
284,2.8557022829977434,2.376395816734072,0.4713033749416513,6.724165972679625
285,2.06445523318407,2.0056702650157323,0.7388562642273411,7.4211563752264285
286,2.6883367539305496,2.3990419525382927,0.8255231870544031,3.575368223653001
287,2.4305516499518047,2.5725526374818264,0.4459467119252845,2.6467047519083677
288,2.004374973592276,2.1926207023023023,0.7126347307885613,5.631118573980787
289,2.7559518436175643,2.436759029849882,0.5967196850861937,5.922187722697389
290,2.651051801609679,2.309591906704497,0.74835466825776,2.8875556847937953
291,2.1974818853004736,2.7050099530280756,0.4394686470831499,7.033646310467586
292,2.1849199613898866,2.7894822252548597,0.6784616413603614,7.710638567384942
293,2.0858171268849004,2.8203310655517404,0.8477221001447861,2.5287215221843122
294,2.3373559336791896,2.3373788668837276,0.4113714314017927,7.627106851407402
295,2.539821210234114,2.1565457983434637,0.6294626758779013,6.688844373256465
296,2.909187226638081,2.472042744344711,0.4289546593412503,2.3891035829717717
297,2.5064136712633402,2.131521084772961,0.5031458885687392,7.637074016246927
298,2.690552935905602,2.621250642942286,0.5598403137916519,4.752982091523487
299,2.821091915523261,2.713308924309054,0.877098964734972,7.502363430537266
300,2.3166040590277195,2.965953042225637,0.41749709163086934,5.76113568397469
301,2.738672683462965,2.613310352195218,0.801033884136095,2.0744776770939253
302,2.795394362994527,2.4989832230894495,0.8465016441062505,2.9702870876101084
303,2.775307116424747,2.842922270010499,0.4647125338194492,4.544066950297973
304,2.1794902861047203,2.0290326347197576,0.8215901078693009,2.9046839808316913
305,2.4074095540508753,2.3542515906213377,0.8159826944621615,3.070646710500904
306,2.6805439537166675,2.1911543648361276,0.8187061755675883,5.287677609459782
307,2.0397624009192596,2.425426208651477,0.5423248456161273,5.474891693309108
308,2.1321647969983686,2.5907832956727272,0.41673007358737146,4.391443918464149
309,2.555435243892238,2.8922464482816843,0.5642207557801105,7.860676443222477
310,2.6530863861645795,2.6516045457275945,0.5406335654300491,4.861822567200806
311,2.5564170232912518,2.5684284257279146,0.6247833286749847,3.4176411580708415
312,2.6281094764320336,2.5264709751769514,0.4941522681564372,7.974268324837244
313,2.1921275564471188,2.264026079291151,0.7737831536641884,7.774826059449685
314,2.7598395178272552,2.799336178473403,0.4968820750683195,3.8663282814684825
315,2.589040937758539,2.8103635610487094,0.6734920316809863,7.436984555700115
316,2.3918270871021745,2.043797970786793,0.783641744628222,5.271996405370356
317,2.1077779040285085,2.963610152945187,0.6600764095298873,4.538649203521037
318,2.3852613670105756,2.371861497265083,0.6324031764299112,2.2465870644753356
319,2.2518452649318377,2.4580492892873718,0.8457788928759844,3.8985817519842745
320,2.24192303226607,2.9140774428917036,0.8832231294781566,4.022270137416868
321,2.347028630855722,2.849725906267755,0.4007390025385432,4.982376928545057
322,2.6476842588293676,2.5029561410046157,0.6519659568755325,2.650528109080986
323,2.0546277671333772,2.30723842105399,0.5341784901944612,7.347275138829039
324,2.0765219040031275,2.117619648034693,0.5688549370016762,6.495323004531545
325,2.0240055200122544,2.082205510310724,0.8841364992900633,5.932078476098246
326,2.070071301633023,2.605847506349298,0.6216850645213623,4.679017661845071
327,2.229066447023764,2.8409242767987632,0.6790874224251396,7.041730173562306
328,2.4702706149457057,2.6639748334038966,0.5085543179158629,3.4300277582275407
329,2.4463266868128124,2.0602640817265416,0.6386782827995254,6.2324038019128984
330,2.608049363766989,2.496200672025971,0.6125134856606591,5.489390802587355
331,2.5152343288453305,2.5165948715138873,0.7308246084751957,3.261155822706309
332,2.3512795961240633,2.8577867962596466,0.866401648622461,7.27874901344726
333,2.805436285500816,2.0697709605849264,0.449050211445403,6.664488905167762
334,2.6610614081147,2.4668243018299796,0.865349343448655,2.6239905646632007
335,2.248908209334301,2.6304217522648976,0.44405287254570147,7.458350762418657
336,2.1827956432786064,2.4601473956622133,0.4755315262031361,4.762172028678984
337,2.155353599314498,2.1715155076256187,0.5981055789848,6.607594145144418
338,2.7440647451152254,2.5666219208910808,0.7587221746620041,3.128343684278142
339,2.6578943837847184,2.4296111620637175,0.4092080026195013,6.538802948923999
340,2.015669869057832,2.4513259469683386,0.7899720829933243,5.539371343995918
341,2.923086495526536,2.421017247094244,0.5139201618567446,3.5412524905221003
342,2.718137634750758,2.4902786845572056,0.46219332763251575,7.285405893091023
343,2.76077385445894,2.089552989144786,0.47972820761564117,4.947752589379543
344,2.2975254115766086,2.1440488273445744,0.6005159877723552,3.4871864947205093
345,2.3419971405698194,2.5288318035836412,0.6277536162833193,6.671904597508014
346,2.944490241810544,2.182918211694715,0.6888330721158682,6.8114411421237735
347,2.163068539959106,2.2740078981453538,0.5110338590648198,2.163170316048019
348,2.252689332213661,2.204736244136074,0.53014128821869,4.4226678795527965
349,2.9257197976450033,2.945735125853117,0.7469560173961859,6.143136293176374
350,2.862922576461849,2.814235110540718,0.48960632581596203,7.88111145497513
351,2.3236021477879043,2.0659076561201974,0.47457368660978894,5.90194594927479
352,2.8588664555610093,2.751769389559951,0.8878147638963975,2.2863262049246997
353,2.0814260316646784,2.196147029678805,0.7323318770801399,6.619439422966164
354,2.0317310931622123,2.1533343057732477,0.5022867650944304,7.386467934564258
355,2.883331748195077,2.8056403704281814,0.6013847767495875,3.274944116719693
356,2.5441173418335543,2.32735155415966,0.8729106568015316,3.81821660500552
357,2.6582218342210537,2.478780832722802,0.5074861282779382,5.938467783832444
358,2.550326682586327,2.669668304268867,0.6544680642928329,5.645804306629621
359,2.1693729929594783,2.0262372153268133,0.7759655317920331,3.599115467487344
360,2.956375084932322,2.173140054238091,0.878124964461322,4.226752537197095
361,2.8960245400915428,2.9008191002532695,0.8031418866208133,7.668055955320321
362,2.6031115028968883,2.672051694283043,0.8368684315465815,3.152097707140055
363,2.0692894504421,2.9560333381910704,0.6335963612817832,7.648995512720235
364,2.1914550165633386,2.836900464960614,0.6263038417834207,6.46431770786209
365,2.6656324069650266,2.3927274961300227,0.6766166306064858,2.128760492419208
366,2.4366828533795872,2.959837980360679,0.7390032221283989,6.828073142015337
367,2.5656471136003405,2.8533970449236628,0.7825073722585114,5.500015329527855
368,2.983130742703903,2.3119454643122728,0.7796256094395342,5.813645800586025
369,2.33289105764641,2.0784309977353295,0.6192953678988725,7.684474049803352
370,2.472070141605232,2.1293919902888834,0.7131126405799058,5.788866475141216
371,2.573593565234766,2.0163099636731,0.5381834427742296,3.0911189067641685
372,2.3105785139569073,2.2095065155580813,0.5844839725035434,3.49811126079957
373,2.4033012250009818,2.8196143227139445,0.7526362176605866,4.871988863725073
374,2.8458922456271027,2.9615178784692855,0.53378923808477,4.457836413434212
375,2.059223162256009,2.647953106112735,0.4231026192961749,4.727167502124084
376,2.3448796723624223,2.417314940844923,0.5244979953453954,5.898085071255686
377,2.59551993514458,2.8790777712044453,0.47323609911908165,5.19073423613739
378,2.216798686455519,2.476447129823363,0.6868758172538794,3.4477958867291623
379,2.018827454080398,2.1367698881766852,0.5062032368454322,6.790915324480679
380,2.424886150571937,2.0459382387937577,0.7563348037492204,7.157007914361164
381,2.2786142764941806,2.246500877105454,0.8829604652373468,7.085488099307586
382,2.2186662585873345,2.7662354858353555,0.4815569071553414,3.459827170050388
383,2.2057976048082755,2.0750635477943518,0.8268757776510045,5.160965629729351
